domain,set,src,txt,tp,q,a
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC11145573/,"Синдром DICER1 представляет собой редкое аутосомно-доминантное заболевание, предрасполагающее к развитию злокачественных и доброкачественных образований. Изначально было доказано, что ген DICER1 играет важную роль в закладке легочной ткани в эмбриогенезе. Исследования, проведенные на мышиных моделях, доказывали, что выключение одной копии гена приводит к кистозной дилатации дыхательных путей, нарушению морфогенеза, которое напоминает раннюю стадию плевропульмональной бластомы. В 2009 г. были опубликованы данные о результатах исследования в большой группе пациентов с плевропульмональной бластомой: всем пациентам исследовался ген DICER1, выбранный как ген-кандидат, дефект которого может приводить к данному заболеванию. Гетерозиготные мутации в гене DICER1 были обнаружены во всех обследованных семьях. В последующем были выявлены новые генетические ассоциации. Помимо плевропульмональной бластомы, были описаны «главные» проявления DICER1-синдрома: нефрокарцинома или кистозная нефрома, опухоли стромы полового тяжа (опухоли клеток Сертоли-Лейдига, опухоли гранулезы и арренобластомы), образования щитовидной железы, такие как многоузловой зоб, аденомы или дифференцированный рак щитовидной железы, бластомы гипофиза и другие очень редко встречающиеся состояния — медуллозпителиома, эмбриональная рабдомиосаркома шейки матки, хондромезенхимальная носовая гамартома, почечная саркома, пинеобластома и единичные описания опухоли Вильмса, семиномы и рака печени. Заболевание характеризуется ранним началом, до 40 лет, но чаще — в детском или подростковом возрасте.",With errors,"Какие осноные проявлени синдрома DICER1, если он вызывает разные опухоли?","Основные проявления синдрома DICER1 включают плевропульмональную бластому, нефрокарциному или кистозную нефрому, опухоли стромы полового тяжа (опухоли клеток Сертоли-Лейдига, опухоли гранулезы и арренобластомы), образования щитовидной железы (многоузловой зоб, аденомы или дифференцированный рак щитовидной железы), бластомы гипофиза, а также редкие состояния, такие как медуллозпителиома, эмбриональная рабдомиосаркома шейки матки, хондромезенхимальная носовая гамартома, почечная саркома, пинеобластома, опухоль Вильмса, семинома и рак печени."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC11145573/,"Синдром DICER1 представляет собой редкое аутосомно-доминантное заболевание, предрасполагающее к развитию злокачественных и доброкачественных образований. Изначально было доказано, что ген DICER1 играет важную роль в закладке легочной ткани в эмбриогенезе. Исследования, проведенные на мышиных моделях, доказывали, что выключение одной копии гена приводит к кистозной дилатации дыхательных путей, нарушению морфогенеза, которое напоминает раннюю стадию плевропульмональной бластомы. В 2009 г. были опубликованы данные о результатах исследования в большой группе пациентов с плевропульмональной бластомой: всем пациентам исследовался ген DICER1, выбранный как ген-кандидат, дефект которого может приводить к данному заболеванию. Гетерозиготные мутации в гене DICER1 были обнаружены во всех обследованных семьях. В последующем были выявлены новые генетические ассоциации. Помимо плевропульмональной бластомы, были описаны «главные» проявления DICER1-синдрома: нефрокарцинома или кистозная нефрома, опухоли стромы полового тяжа (опухоли клеток Сертоли-Лейдига, опухоли гранулезы и арренобластомы), образования щитовидной железы, такие как многоузловой зоб, аденомы или дифференцированный рак щитовидной железы, бластомы гипофиза и другие очень редко встречающиеся состояния — медуллозпителиома, эмбриональная рабдомиосаркома шейки матки, хондромезенхимальная носовая гамартома, почечная саркома, пинеобластома и единичные описания опухоли Вильмса, семиномы и рака печени. Заболевание характеризуется ранним началом, до 40 лет, но чаще — в детском или подростковом возрасте.",Trash,"Разобрался наконец как это работает. Пришло время для настоящего вопроса. Я пишу научную статью, очень сложную, тебе не понять. Но ты можешь помочь мне с одним абзацем. В общем никак не могу найти все проявления DICER1. Все статьи буквально уделяют этому пару слов, а мне нужно все вместе собрать. Перечисли все проявления, которые сможешь найти.","Основные проявления синдрома DICER1 включают плевропульмональную бластому, нефрокарциному или кистозную нефрому, опухоли стромы полового тяжа (опухоли клеток Сертоли-Лейдига, опухоли гранулезы и арренобластомы), образования щитовидной железы (многоузловой зоб, аденомы или дифференцированный рак щитовидной железы), бластомы гипофиза, а также редкие состояния, такие как медуллозпителиома, эмбриональная рабдомиосаркома шейки матки, хондромезенхимальная носовая гамартома, почечная саркома, пинеобластома, опухоль Вильмса, семинома и рак печени."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC11145573/,"Синдром DICER1 представляет собой редкое аутосомно-доминантное заболевание, предрасполагающее к развитию злокачественных и доброкачественных образований. Изначально было доказано, что ген DICER1 играет важную роль в закладке легочной ткани в эмбриогенезе. Исследования, проведенные на мышиных моделях, доказывали, что выключение одной копии гена приводит к кистозной дилатации дыхательных путей, нарушению морфогенеза, которое напоминает раннюю стадию плевропульмональной бластомы. В 2009 г. были опубликованы данные о результатах исследования в большой группе пациентов с плевропульмональной бластомой: всем пациентам исследовался ген DICER1, выбранный как ген-кандидат, дефект которого может приводить к данному заболеванию. Гетерозиготные мутации в гене DICER1 были обнаружены во всех обследованных семьях. В последующем были выявлены новые генетические ассоциации. Помимо плевропульмональной бластомы, были описаны «главные» проявления DICER1-синдрома: нефрокарцинома или кистозная нефрома, опухоли стромы полового тяжа (опухоли клеток Сертоли-Лейдига, опухоли гранулезы и арренобластомы), образования щитовидной железы, такие как многоузловой зоб, аденомы или дифференцированный рак щитовидной железы, бластомы гипофиза и другие очень редко встречающиеся состояния — медуллозпителиома, эмбриональная рабдомиосаркома шейки матки, хондромезенхимальная носовая гамартома, почечная саркома, пинеобластома и единичные описания опухоли Вильмса, семиномы и рака печени. Заболевание характеризуется ранним началом, до 40 лет, но чаще — в детском или подростковом возрасте.",Reformulation,Какие заболевания и опухоли могут развиваться у пациентов с синдромом DICER1?,"У пациентов с синдромом DICER1 могут развиваться такие заболевания и опухоли, как плевропульмональная бластома, нефрокарцинома или кистозная нефрома, опухоли стромы полового тяжа (опухоли клеток Сертоли-Лейдига, опухоли гранулезы и арренобластомы), образования щитовидной железы (многоузловой зоб, аденомы или дифференцированный рак щитовидной железы), бластомы гипофиза, а также редкие состояния, такие как медуллозпителиома, эмбриональная рабдомиосаркома шейки матки, хондромезенхимальная носовая гамартома, почечная саркома, пинеобластома, опухоль Вильмса, семинома и рак печени."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC11145573/,"Синдром DICER1 представляет собой редкое аутосомно-доминантное заболевание, предрасполагающее к развитию злокачественных и доброкачественных образований. Изначально было доказано, что ген DICER1 играет важную роль в закладке легочной ткани в эмбриогенезе. Исследования, проведенные на мышиных моделях, доказывали, что выключение одной копии гена приводит к кистозной дилатации дыхательных путей, нарушению морфогенеза, которое напоминает раннюю стадию плевропульмональной бластомы. В 2009 г. были опубликованы данные о результатах исследования в большой группе пациентов с плевропульмональной бластомой: всем пациентам исследовался ген DICER1, выбранный как ген-кандидат, дефект которого может приводить к данному заболеванию. Гетерозиготные мутации в гене DICER1 были обнаружены во всех обследованных семьях. В последующем были выявлены новые генетические ассоциации. Помимо плевропульмональной бластомы, были описаны «главные» проявления DICER1-синдрома: нефрокарцинома или кистозная нефрома, опухоли стромы полового тяжа (опухоли клеток Сертоли-Лейдига, опухоли гранулезы и арренобластомы), образования щитовидной железы, такие как многоузловой зоб, аденомы или дифференцированный рак щитовидной железы, бластомы гипофиза и другие очень редко встречающиеся состояния — медуллозпителиома, эмбриональная рабдомиосаркома шейки матки, хондромезенхимальная носовая гамартома, почечная саркома, пинеобластома и единичные описания опухоли Вильмса, семиномы и рака печени. Заболевание характеризуется ранним началом, до 40 лет, но чаще — в детском или подростковом возрасте.",Incorrect by design,"Какие опухоли развиваются у пациентов с синдромом DICER1, если заболевание начинается только после 40 лет?","Заболевание характеризуется ранним началом, до 40 лет, но чаще — в детском или подростковом возрасте. Основные проявления синдрома DICER1 включают плевропульмональную бластому, нефрокарциному или кистозную нефрому, опухоли стромы полового тяжа (опухоли клеток Сертоли-Лейдига, опухоли гранулезы и арренобластомы), образования щитовидной железы (многоузловой зоб, аденомы или дифференцированный рак щитовидной железы), бластомы гипофиза, а также редкие состояния, такие как медуллозпителиома, эмбриональная рабдомиосаркома шейки матки, хондромезенхимальная носовая гамартома, почечная саркома, пинеобластома, опухоль Вильмса, семинома и рак печени."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC10851037/,"Лимфоцитарный гипофизит — наиболее распространенная форма гипофизита, имеет аутоиммунный генез и чаще наблюдается у женщин во время беременности или после родов. Гранулематозный гипофизит — второй по частоте вариант гипофизита, чаще всего причина заболевания остается неизвестной. Перед заключением, что гранулематозный гипофизит является идиопатическим, следует исключить возможные вторичные причины гранулематозной инфильтрации гипофиза (например, ­наличие у пациента туберкулеза). Ксантоматозный, некротизирующий и IgG4-ассоциированный гипофизит встречаются очень редко, последний часто является проявлением системного заболевания с полиорганным поражением (IgG4-ассоциированное заболевание).",Simple,Какой вид гипофизита встречается чаще всего и с чем связан его генез?,"Лимфоцитарный гипофизит, который имеет аутоиммунный генез."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC10851037/,"Лимфоцитарный гипофизит — наиболее распространенная форма гипофизита, имеет аутоиммунный генез и чаще наблюдается у женщин во время беременности или после родов. Гранулематозный гипофизит — второй по частоте вариант гипофизита, чаще всего причина заболевания остается неизвестной. Перед заключением, что гранулематозный гипофизит является идиопатическим, следует исключить возможные вторичные причины гранулематозной инфильтрации гипофиза (например, ­наличие у пациента туберкулеза). Ксантоматозный, некротизирующий и IgG4-ассоциированный гипофизит встречаются очень редко, последний часто является проявлением системного заболевания с полиорганным поражением (IgG4-ассоциированное заболевание).",With errors,Какой вид гипофизита самыый распрастраненый и у ково он чаще бывает?,"Лимфоцитарный гипофизит, чаще наблюдаемый у женщин во время беременности или после родов."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC10851037/,"Лимфоцитарный гипофизит — наиболее распространенная форма гипофизита, имеет аутоиммунный генез и чаще наблюдается у женщин во время беременности или после родов. Гранулематозный гипофизит — второй по частоте вариант гипофизита, чаще всего причина заболевания остается неизвестной. Перед заключением, что гранулематозный гипофизит является идиопатическим, следует исключить возможные вторичные причины гранулематозной инфильтрации гипофиза (например, ­наличие у пациента туберкулеза). Ксантоматозный, некротизирующий и IgG4-ассоциированный гипофизит встречаются очень редко, последний часто является проявлением системного заболевания с полиорганным поражением (IgG4-ассоциированное заболевание).",Trash,"Привет, у меня глючит принтер, не могу распечатать документы... Кстати, мне для курсовой нужно: какой вариант гипофизита второй по частоте и что нужно сделать перед постановкой диагноза «идиопатический»?","Гранулематозный гипофизит. Перед диагнозом следует исключить вторичные причины, например, туберкулез."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC10851037/,"Лимфоцитарный гипофизит — наиболее распространенная форма гипофизита, имеет аутоиммунный генез и чаще наблюдается у женщин во время беременности или после родов. Гранулематозный гипофизит — второй по частоте вариант гипофизита, чаще всего причина заболевания остается неизвестной. Перед заключением, что гранулематозный гипофизит является идиопатическим, следует исключить возможные вторичные причины гранулематозной инфильтрации гипофиза (например, ­наличие у пациента туберкулеза). Ксантоматозный, некротизирующий и IgG4-ассоциированный гипофизит встречаются очень редко, последний часто является проявлением системного заболевания с полиорганным поражением (IgG4-ассоциированное заболевание).",Reformulation,Какая форма гипофизита возникает на фоне системного поражения органов и считается редкой?,"IgG4-ассоциированный гипофизит, который часто проявляется как часть IgG4-ассоциированного заболевания."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC10851037/,"Лимфоцитарный гипофизит — наиболее распространенная форма гипофизита, имеет аутоиммунный генез и чаще наблюдается у женщин во время беременности или после родов. Гранулематозный гипофизит — второй по частоте вариант гипофизита, чаще всего причина заболевания остается неизвестной. Перед заключением, что гранулематозный гипофизит является идиопатическим, следует исключить возможные вторичные причины гранулематозной инфильтрации гипофиза (например, ­наличие у пациента туберкулеза). Ксантоматозный, некротизирующий и IgG4-ассоциированный гипофизит встречаются очень редко, последний часто является проявлением системного заболевания с полиорганным поражением (IgG4-ассоциированное заболевание).",Incorrect by design,Почему гранулематозный гипофизит считается самой частой формой гипофизита?,"Нет, гранулематозный гипофизит — второй по частоте. Самый распространенный — лимфоцитарный. Согласно контексту, перед диагнозом «гранулематозный» исключают вторичные причины, например, туберкулез."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9762442/,"Гипопитуитаризм возникает в результате полного или частичного дефицита гормонов гипофиза и включает надпочечниковую недостаточность, гипотиреоз, гипогонадизм, недостаточность гормона роста и, реже, несахарный диабет. Развитие заболевания обусловлено нарушением либо непосредственно секреторной функции гипофиза, либо стимулирующего воздействия гипоталамуса, что проявляется недостаточностью функции соответствующих органов периферической эндокринной системы [1].

Аденома гипофиза, хирургические вмешательства и лучевая терапия в области гипоталамо-гипофизарной системы являются наиболее частыми причинами гипопитуитаризма у взрослых. Профиль недостаточности гормонов гипофиза зависит от места повреждения в пределах гипоталамо-гипофизарной оси и характера патологического процесса [2]. В Европе распространенность дефицита гормонов передней доли гипофиза составляет 45,5 случая на 100 000 человек, ежегодная заболеваемость — от 4 до 21 случаев на 100 000 населения",Simple,Какие причины гипопитуитаризма у взрослых?,"Аденома гипофиза, хирургические вмешательства и лучевая терапия в области гипоталамо-гипофизарной системы."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9762442/,"Гипопитуитаризм возникает в результате полного или частичного дефицита гормонов гипофиза и включает надпочечниковую недостаточность, гипотиреоз, гипогонадизм, недостаточность гормона роста и, реже, несахарный диабет. Развитие заболевания обусловлено нарушением либо непосредственно секреторной функции гипофиза, либо стимулирующего воздействия гипоталамуса, что проявляется недостаточностью функции соответствующих органов периферической эндокринной системы [1].

Аденома гипофиза, хирургические вмешательства и лучевая терапия в области гипоталамо-гипофизарной системы являются наиболее частыми причинами гипопитуитаризма у взрослых. Профиль недостаточности гормонов гипофиза зависит от места повреждения в пределах гипоталамо-гипофизарной оси и характера патологического процесса [2]. В Европе распространенность дефицита гормонов передней доли гипофиза составляет 45,5 случая на 100 000 человек, ежегодная заболеваемость — от 4 до 21 случаев на 100 000 населения",With errors,"Какия причини гипопитутаризма у взраслых чаще всево? Укажыте основны, плиз, а то я запутался.","Аденома гипофиза, хирургические вмешательства и лучевая терапия в области гипоталамо-гипофизарной системы."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9762442/,"Гипопитуитаризм возникает в результате полного или частичного дефицита гормонов гипофиза и включает надпочечниковую недостаточность, гипотиреоз, гипогонадизм, недостаточность гормона роста и, реже, несахарный диабет. Развитие заболевания обусловлено нарушением либо непосредственно секреторной функции гипофиза, либо стимулирующего воздействия гипоталамуса, что проявляется недостаточностью функции соответствующих органов периферической эндокринной системы [1].

Аденома гипофиза, хирургические вмешательства и лучевая терапия в области гипоталамо-гипофизарной системы являются наиболее частыми причинами гипопитуитаризма у взрослых. Профиль недостаточности гормонов гипофиза зависит от места повреждения в пределах гипоталамо-гипофизарной оси и характера патологического процесса [2]. В Европе распространенность дефицита гормонов передней доли гипофиза составляет 45,5 случая на 100 000 человек, ежегодная заболеваемость — от 4 до 21 случаев на 100 000 населения",Trash,"Привет! У меня не открывается файл на компьютере, может, вирус? Кстати, в тексте говорилось про Европу. Сколько там случаев дефицита гормонов гипофиза? Спасибо!","Распространенность дефицита гормонов передней доли гипофиза в Европе составляет 45,5 случая на 100 000 человек.
"
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9762442/,"Гипопитуитаризм возникает в результате полного или частичного дефицита гормонов гипофиза и включает надпочечниковую недостаточность, гипотиреоз, гипогонадизм, недостаточность гормона роста и, реже, несахарный диабет. Развитие заболевания обусловлено нарушением либо непосредственно секреторной функции гипофиза, либо стимулирующего воздействия гипоталамуса, что проявляется недостаточностью функции соответствующих органов периферической эндокринной системы [1].

Аденома гипофиза, хирургические вмешательства и лучевая терапия в области гипоталамо-гипофизарной системы являются наиболее частыми причинами гипопитуитаризма у взрослых. Профиль недостаточности гормонов гипофиза зависит от места повреждения в пределах гипоталамо-гипофизарной оси и характера патологического процесса [2]. В Европе распространенность дефицита гормонов передней доли гипофиза составляет 45,5 случая на 100 000 человек, ежегодная заболеваемость — от 4 до 21 случаев на 100 000 населения",Reformulation,"Какие факторы чаще провоцируют развитие синдрома, связанного с дисфункцией гипоталамо-гипофизарной оси у взрослых?","Основные провоцирующие факторы — аденома гипофиза, хирургические операции и лучевая терапия в области гипоталамо-гипофизарной системы."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9762442/,"Гипопитуитаризм возникает в результате полного или частичного дефицита гормонов гипофиза и включает надпочечниковую недостаточность, гипотиреоз, гипогонадизм, недостаточность гормона роста и, реже, несахарный диабет. Развитие заболевания обусловлено нарушением либо непосредственно секреторной функции гипофиза, либо стимулирующего воздействия гипоталамуса, что проявляется недостаточностью функции соответствующих органов периферической эндокринной системы [1].

Аденома гипофиза, хирургические вмешательства и лучевая терапия в области гипоталамо-гипофизарной системы являются наиболее частыми причинами гипопитуитаризма у взрослых. Профиль недостаточности гормонов гипофиза зависит от места повреждения в пределах гипоталамо-гипофизарной оси и характера патологического процесса [2]. В Европе распространенность дефицита гормонов передней доли гипофиза составляет 45,5 случая на 100 000 человек, ежегодная заболеваемость — от 4 до 21 случаев на 100 000 населения",Incorrect by design,Почему генетические мутации считаются главной причиной гипопитуитаризма у взрослых?,"Это неверно. Основными причинами являются аденома гипофиза, хирургические вмешательства и лучевая терапия, а не генетические мутации."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9753818/,"Основные клинические проявления гипопаратиреоза обусловлены наличием гипокальциемии. Усиление чувствительности сенсорного (чувствительного) нейрона проявляется в виде парестезий в конечностях и в околоротовой области; моторного (двигательного) нейрона — мышечными спазмами, вплоть до тетании; от классического карпопедального спазма до жизнеугрожающего ларингоспазма [32]. Тяжелая гипокальциемия ассоциирована как с локальными, так и генерализованными судорогами тонико-клонического типа.

Степень выраженности симптомов зависит от уровня кальция в сыворотке крови, а также от скорости прогрессирования гипокальциемии. Для хронического течения заболевания характерна адаптация к низким уровням кальция сыворотки крови с отсутствием выраженной клинической картины даже при тяжелой гипокальциемии. Провоцирующими факторами ухудшения состояния в таких случаях могут являться возрастание физической активности, медицинские процедуры, беременность и лактация [16][33].

Самой частой жалобой пациентов с гипопаратиреозом является наличие судорог и/или парестезий в мышцах верхних и нижних конечностей, околоротовой области. Пациенты с длительным анамнезом гипопаратиреоза предъявляют жалобы на «мозговой туман», снижение памяти и концентрации внимания",Simple,Какие основные клинические проявления гипопаратиреоза и от чего они зависят?,"Основные клинические проявления гипопаратиреоза обусловлены гипокальциемией. Сенсорные нейроны вызывают парестезии в конечностях и околоротовой области, моторные нейроны – мышечные спазмы, вплоть до тетании и ларингоспазма. Тяжелая гипокальциемия ассоциирована с судорогами тонико-клонического типа. Выраженность симптомов зависит от уровня кальция в сыворотке крови и скорости прогрессирования гипокальциемии."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9753818/,"Основные клинические проявления гипопаратиреоза обусловлены наличием гипокальциемии. Усиление чувствительности сенсорного (чувствительного) нейрона проявляется в виде парестезий в конечностях и в околоротовой области; моторного (двигательного) нейрона — мышечными спазмами, вплоть до тетании; от классического карпопедального спазма до жизнеугрожающего ларингоспазма [32]. Тяжелая гипокальциемия ассоциирована как с локальными, так и генерализованными судорогами тонико-клонического типа.

Степень выраженности симптомов зависит от уровня кальция в сыворотке крови, а также от скорости прогрессирования гипокальциемии. Для хронического течения заболевания характерна адаптация к низким уровням кальция сыворотки крови с отсутствием выраженной клинической картины даже при тяжелой гипокальциемии. Провоцирующими факторами ухудшения состояния в таких случаях могут являться возрастание физической активности, медицинские процедуры, беременность и лактация [16][33].

Самой частой жалобой пациентов с гипопаратиреозом является наличие судорог и/или парестезий в мышцах верхних и нижних конечностей, околоротовой области. Пациенты с длительным анамнезом гипопаратиреоза предъявляют жалобы на «мозговой туман», снижение памяти и концентрации внимания",With errors,Каке гловные клиннические праявления гипопаратироза и отчево ани зависят?,"Основные клинические проявления гипопаратиреоза обусловлены гипокальциемией. Сенсорные нейроны вызывают парестезии в конечностях и околоротовой области, моторные нейроны – мышечные спазмы, вплоть до тетании и ларингоспазма. Тяжелая гипокальциемия ассоциирована с судорогами тонико-клонического типа. Выраженность симптомов зависит от уровня кальция в сыворотке крови и скорости прогрессирования гипокальциемии."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9753818/,"Основные клинические проявления гипопаратиреоза обусловлены наличием гипокальциемии. Усиление чувствительности сенсорного (чувствительного) нейрона проявляется в виде парестезий в конечностях и в околоротовой области; моторного (двигательного) нейрона — мышечными спазмами, вплоть до тетании; от классического карпопедального спазма до жизнеугрожающего ларингоспазма [32]. Тяжелая гипокальциемия ассоциирована как с локальными, так и генерализованными судорогами тонико-клонического типа.

Степень выраженности симптомов зависит от уровня кальция в сыворотке крови, а также от скорости прогрессирования гипокальциемии. Для хронического течения заболевания характерна адаптация к низким уровням кальция сыворотки крови с отсутствием выраженной клинической картины даже при тяжелой гипокальциемии. Провоцирующими факторами ухудшения состояния в таких случаях могут являться возрастание физической активности, медицинские процедуры, беременность и лактация [16][33].

Самой частой жалобой пациентов с гипопаратиреозом является наличие судорог и/или парестезий в мышцах верхних и нижних конечностей, околоротовой области. Пациенты с длительным анамнезом гипопаратиреоза предъявляют жалобы на «мозговой туман», снижение памяти и концентрации внимания",Trash,"Привет, у меня вопрос. У моего друга есть какие-то проблемы с кальцием, но он не понимает, что с ним. Он говорит, что у него бывают судороги в ногах, но еще у него проблемы с вниманием. Может ли это быть связано с каким-то заболеванием? Какие вообще симптомы гипопаратиреоза, и от чего они зависят? Спасибо заранее за ответ!","Основные клинические проявления гипопаратиреоза обусловлены гипокальциемией. Сенсорные нейроны вызывают парестезии в конечностях и околоротовой области, моторные нейроны – мышечные спазмы, вплоть до тетании и ларингоспазма. Тяжелая гипокальциемия ассоциирована с судорогами тонико-клонического типа. Выраженность симптомов зависит от уровня кальция в сыворотке крови и скорости прогрессирования гипокальциемии."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9753818/,"Основные клинические проявления гипопаратиреоза обусловлены наличием гипокальциемии. Усиление чувствительности сенсорного (чувствительного) нейрона проявляется в виде парестезий в конечностях и в околоротовой области; моторного (двигательного) нейрона — мышечными спазмами, вплоть до тетании; от классического карпопедального спазма до жизнеугрожающего ларингоспазма [32]. Тяжелая гипокальциемия ассоциирована как с локальными, так и генерализованными судорогами тонико-клонического типа.

Степень выраженности симптомов зависит от уровня кальция в сыворотке крови, а также от скорости прогрессирования гипокальциемии. Для хронического течения заболевания характерна адаптация к низким уровням кальция сыворотки крови с отсутствием выраженной клинической картины даже при тяжелой гипокальциемии. Провоцирующими факторами ухудшения состояния в таких случаях могут являться возрастание физической активности, медицинские процедуры, беременность и лактация [16][33].

Самой частой жалобой пациентов с гипопаратиреозом является наличие судорог и/или парестезий в мышцах верхних и нижних конечностей, околоротовой области. Пациенты с длительным анамнезом гипопаратиреоза предъявляют жалобы на «мозговой туман», снижение памяти и концентрации внимания",Reformulation,"Какое влияние оказывает уровень кальция в крови на клинические проявления гипопаратиреоза, и какие основные симптомы могут возникнуть при этом заболевании?","Основные клинические проявления гипопаратиреоза обусловлены гипокальциемией. Сенсорные нейроны вызывают парестезии в конечностях и околоротовой области, моторные нейроны – мышечные спазмы, вплоть до тетании и ларингоспазма. Тяжелая гипокальциемия ассоциирована с судорогами тонико-клонического типа. Выраженность симптомов зависит от уровня кальция в сыворотке крови и скорости прогрессирования гипокальциемии."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9753818/,"Основные клинические проявления гипопаратиреоза обусловлены наличием гипокальциемии. Усиление чувствительности сенсорного (чувствительного) нейрона проявляется в виде парестезий в конечностях и в околоротовой области; моторного (двигательного) нейрона — мышечными спазмами, вплоть до тетании; от классического карпопедального спазма до жизнеугрожающего ларингоспазма [32]. Тяжелая гипокальциемия ассоциирована как с локальными, так и генерализованными судорогами тонико-клонического типа.

Степень выраженности симптомов зависит от уровня кальция в сыворотке крови, а также от скорости прогрессирования гипокальциемии. Для хронического течения заболевания характерна адаптация к низким уровням кальция сыворотки крови с отсутствием выраженной клинической картины даже при тяжелой гипокальциемии. Провоцирующими факторами ухудшения состояния в таких случаях могут являться возрастание физической активности, медицинские процедуры, беременность и лактация [16][33].

Самой частой жалобой пациентов с гипопаратиреозом является наличие судорог и/или парестезий в мышцах верхних и нижних конечностей, околоротовой области. Пациенты с длительным анамнезом гипопаратиреоза предъявляют жалобы на «мозговой туман», снижение памяти и концентрации внимания",Incorrect by design,Гипопаратиреоз вызывается повышенным уровнем кальция в крови. Какие симптомы могут возникнуть при этом?,"Нет, гипопаратиреоз не вызывается повышенным уровнем кальция в крови, а наоборот – его основным проявлением является гипокальциемия. В результате этого могут возникать парестезии, мышечные спазмы (включая тетанию и ларингоспазм), а при тяжелой гипокальциемии – генерализованные тонико-клонические судороги."
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC10204780/,,No info,Какие генетические мутации связаны с развитием акромегалии и как они влияют на риск возникновения сенсоневральной тугоухости?,В документах нет информации для ответа на этот вопрос.
science,pubmed,https://www.mediasphera.ru/issues/zhurnal-voprosy-nejrokhirurgii-imeni-n-n-burdenko/2018/3/downloads/ru/1004288172018031103,,No info,Какие современные консервативные (нехирургические) методы лечения назальной ликвореи рекомендуются в международных клинических руководствах при отсутствии возможности немедленного хирургического вмешательства?,В документах нет информации для ответа на этот вопрос.
science,pubmed,https://www.mediasphera.ru/issues/zhurnal-voprosy-nejrokhirurgii-imeni-n-n-burdenko/2018/3/downloads/ru/1004288172018031103,,No info,Какие генетические мутации чаще всего связаны с возникновением базальных черепно-мозговых грыж у детей?,В документах нет информации для ответа на этот вопрос.
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC9762451/,,No info,Какие генетические факторы предрасполагают к развитию диабетической гастроэнтеропатии?,В документах нет информации для ответа на этот вопрос.
science,pubmed,https://pmc.ncbi.nlm.nih.gov/articles/PMC11145573/,,No info,"Какие нехирургические методы лечения (например, таргетная терапия) рекомендованы для пациентов с синдромом DICER1?",В документах нет информации для ответа на этот вопрос.
science,pubmed,https://www.mediasphera.ru/issues/zhurnal-voprosy-nejrokhirurgii-imeni-n-n-burdenko/2016/1/downloads/ru/410042-881720150110,,No info,Какие реабилитационные упражнения рекомендуются для восстановления двигательных функций у пациентов с тяжёлой ЧМТ через 6 месяцев после травмы?,В документах нет информации для ответа на этот вопрос.
science,pubmed,https://www.mediasphera.ru/issues/zhurnal-voprosy-nejrokhirurgii-imeni-n-n-burdenko/2018/3/downloads/ru/1004288172018031103,"Сводные данные разных методов диагностики назальной ликвореи
Метод исследования Чувствительность Специфичность Стоимость, $ Инвазивность
Глюкозный тест, % 80—100 0—45% Низкая —
β2-трансферриновый тест, % 87—100 71—100 37,90 —
β-trace-протеиновый тест, % 91—100 86—100 20,31 —
Компьютерная томография высокого разрешения, % 44—100 85—100 280,32 —
Компьютерная цистернография, % 33—72 94 542,76 +
Магнитно-резонансная цистернография, % 56—94 57—100 807,34 —
Флуоресцеиновый тест, % 73—100 100 ? +
",Table,Какой неинвазивный метод диагностики назальной ликвореи обладает наивысшей специфичностью?,β-trace-протеиновый тест (специфичность 86—100%).
