domain,set,src,txt,tp,q,a
fin,annual,gazprom1.pdf,"За три десятилетия с момента создания в 1993 г. Компания стала одним из лидеров глобального энергетического рынка. Газпром диверсифицировал профильный бизнес. Помимо газового направления, Группа успешно развивает нефтяной и электроэнергетический виды бизнеса: входит в число ведущих отечественных нефтяных компаний и занимает первое место в России по объему установленной мощности в тепловой генерации. Газпром стал пионером освоения российского арктического шельфа, создал принципиально новый центр газодобычи на полуострове Ямал и формирует масштабную газовую инфраструктуру на Востоке страны. Первым в России Газпром освоил технологию подводной добычи газа без использования надводных конструкций, а также вместе с иностранными партнерами запустил первый в стране завод по крупнотоннажному производству СПГ. Успех Компании стал возможен благодаря долгосрочной стратегии, четкой вертикальной интеграции и эффективному управлению. Всё это позволит Газпрому и в дальнейшем на равных конкурировать с глобальными компаниями, осуществлять амбициозные проекты и добиваться впечатляющих результатов.",Trash,"Привет, у меня не открывается файл на рабочем столе, помогите! Кстати, а когда Газпром начал работать и чем еще занимается, кроме газа? У меня еще интернет глючит… Спасибо!","Газпром был создан в 1993 году. Помимо газовой отрасли, компания развивает нефтяное и электроэнергетическое направления."
fin,annual,gazprom1.pdf,"За три десятилетия с момента создания в 1993 г. Компания стала одним из лидеров глобального энергетического рынка. Газпром диверсифицировал профильный бизнес. Помимо газового направления, Группа успешно развивает нефтяной и электроэнергетический виды бизнеса: входит в число ведущих отечественных нефтяных компаний и занимает первое место в России по объему установленной мощности в тепловой генерации. Газпром стал пионером освоения российского арктического шельфа, создал принципиально новый центр газодобычи на полуострове Ямал и формирует масштабную газовую инфраструктуру на Востоке страны. Первым в России Газпром освоил технологию подводной добычи газа без использования надводных конструкций, а также вместе с иностранными партнерами запустил первый в стране завод по крупнотоннажному производству СПГ. Успех Компании стал возможен благодаря долгосрочной стратегии, четкой вертикальной интеграции и эффективному управлению. Всё это позволит Газпрому и в дальнейшем на равных конкурировать с глобальными компаниями, осуществлять амбициозные проекты и добиваться впечатляющих результатов.",Reformulation,"Какие сферы деятельности, кроме основной, были добавлены в портфель компании за время её развития?","Газпром, помимо газового направления, успешно развивает нефтяной и электроэнергетический бизнес."
fin,annual,gazprom1.pdf,"За три десятилетия с момента создания в 1993 г. Компания стала одним из лидеров глобального энергетического рынка. Газпром диверсифицировал профильный бизнес. Помимо газового направления, Группа успешно развивает нефтяной и электроэнергетический виды бизнеса: входит в число ведущих отечественных нефтяных компаний и занимает первое место в России по объему установленной мощности в тепловой генерации. Газпром стал пионером освоения российского арктического шельфа, создал принципиально новый центр газодобычи на полуострове Ямал и формирует масштабную газовую инфраструктуру на Востоке страны. Первым в России Газпром освоил технологию подводной добычи газа без использования надводных конструкций, а также вместе с иностранными партнерами запустил первый в стране завод по крупнотоннажному производству СПГ. Успех Компании стал возможен благодаря долгосрочной стратегии, четкой вертикальной интеграции и эффективному управлению. Всё это позволит Газпрому и в дальнейшем на равных конкурировать с глобальными компаниями, осуществлять амбициозные проекты и добиваться впечатляющих результатов.",Incorrect by design,"Почему Газпром, основанный в 2003 году, до сих пор не вышел на рынок ветровой энергетики?","В вопросе содержится ошибка: Газпром был создан в 1993 году, а не в 2003. Согласно контексту, компания развивает электроэнергетический бизнес, но конкретно о ветровой энергетике не упоминается. Основные направления — газ, нефть и тепловая генерация."
fin,annual,gazprom1.pdf,"В соответствии с протоколом подведения итогов открытого конкурса в электронной форме от 14 февраля 2023 г. ООО «ФБК» определено аудиторской организацией по результатам открытого конкурса в электронной форме на право заключения договора об оказании услуг по аудиту бухгалтерской (финансовой) отчетности ПАО «Газпром», сводной бухгалтерской отчетности Группы Газпром и консолидированной финансовой отчетности Группы Газпром, подготовленной в соответствии с МСФО, за 2023–2025 гг. Цена договора об оказании услуг по аудиту бухгалтерской (финансовой) отчетности ПАО «Газпром», сводной бухгалтерской отчетности Группы Газпром и консолидированной финансовой отчетности Группы Газпром, подготовленной в соответствии с МСФО, за 2023 г., предложенная аудиторской организацией, составляла сумму 216 500 000 руб. (без НДС) и была утверждена решением Совета директоров от 23 мая 2023 г. No 3932.",Simple,Какая организация была выбрана для проведения аудита отчетности ПАО «Газпром» и Группы Газпром за 2023–2025 годы по результатам открытого электронного конкурса?,ООО «ФБК».
fin,annual,gazprom1.pdf,"В соответствии с протоколом подведения итогов открытого конкурса в электронной форме от 14 февраля 2023 г. ООО «ФБК» определено аудиторской организацией по результатам открытого конкурса в электронной форме на право заключения договора об оказании услуг по аудиту бухгалтерской (финансовой) отчетности ПАО «Газпром», сводной бухгалтерской отчетности Группы Газпром и консолидированной финансовой отчетности Группы Газпром, подготовленной в соответствии с МСФО, за 2023–2025 гг. Цена договора об оказании услуг по аудиту бухгалтерской (финансовой) отчетности ПАО «Газпром», сводной бухгалтерской отчетности Группы Газпром и консолидированной финансовой отчетности Группы Газпром, подготовленной в соответствии с МСФО, за 2023 г., предложенная аудиторской организацией, составляла сумму 216 500 000 руб. (без НДС) и была утверждена решением Совета директоров от 23 мая 2023 г. No 3932.",With errors,Какая оргнизация апределена адиторской оргонизаций по резултатам открытого конкурсаа в електронноой форме для аудита Газпрома и его грууппы с 2023 до 2025 год?,ООО «ФБК».
fin,annual,gazprom1.pdf,"В соответствии с протоколом подведения итогов открытого конкурса в электронной форме от 14 февраля 2023 г. ООО «ФБК» определено аудиторской организацией по результатам открытого конкурса в электронной форме на право заключения договора об оказании услуг по аудиту бухгалтерской (финансовой) отчетности ПАО «Газпром», сводной бухгалтерской отчетности Группы Газпром и консолидированной финансовой отчетности Группы Газпром, подготовленной в соответствии с МСФО, за 2023–2025 гг. Цена договора об оказании услуг по аудиту бухгалтерской (финансовой) отчетности ПАО «Газпром», сводной бухгалтерской отчетности Группы Газпром и консолидированной финансовой отчетности Группы Газпром, подготовленной в соответствии с МСФО, за 2023 г., предложенная аудиторской организацией, составляла сумму 216 500 000 руб. (без НДС) и была утверждена решением Совета директоров от 23 мая 2023 г. No 3932.",Trash,"Здравствуйте! У меня проблема с принтером, не могу распечатать документ. Кстати, VPN тоже не подключается. А еще мне срочно нужно узнать: какая сумма была утверждена Советом директоров 23 мая 2023 года за аудит отчетности Газпрома? Спасибо!",216 500 000 рублей (без НДС).
fin,annual,gazprom1.pdf,"В соответствии с протоколом подведения итогов открытого конкурса в электронной форме от 14 февраля 2023 г. ООО «ФБК» определено аудиторской организацией по результатам открытого конкурса в электронной форме на право заключения договора об оказании услуг по аудиту бухгалтерской (финансовой) отчетности ПАО «Газпром», сводной бухгалтерской отчетности Группы Газпром и консолидированной финансовой отчетности Группы Газпром, подготовленной в соответствии с МСФО, за 2023–2025 гг. Цена договора об оказании услуг по аудиту бухгалтерской (финансовой) отчетности ПАО «Газпром», сводной бухгалтерской отчетности Группы Газпром и консолидированной финансовой отчетности Группы Газпром, подготовленной в соответствии с МСФО, за 2023 г., предложенная аудиторской организацией, составляла сумму 216 500 000 руб. (без НДС) и была утверждена решением Совета директоров от 23 мая 2023 г. No 3932.",Reformulation,"Какая компания выиграла право проводить проверку финансовых документов Газпрома и его дочерних структур на период с 2023 по 2025 год, основываясь на итогах электронных торгов?",ООО «ФБК».
fin,annual,gazprom1.pdf,"В соответствии с протоколом подведения итогов открытого конкурса в электронной форме от 14 февраля 2023 г. ООО «ФБК» определено аудиторской организацией по результатам открытого конкурса в электронной форме на право заключения договора об оказании услуг по аудиту бухгалтерской (финансовой) отчетности ПАО «Газпром», сводной бухгалтерской отчетности Группы Газпром и консолидированной финансовой отчетности Группы Газпром, подготовленной в соответствии с МСФО, за 2023–2025 гг. Цена договора об оказании услуг по аудиту бухгалтерской (финансовой) отчетности ПАО «Газпром», сводной бухгалтерской отчетности Группы Газпром и консолидированной финансовой отчетности Группы Газпром, подготовленной в соответствии с МСФО, за 2023 г., предложенная аудиторской организацией, составляла сумму 216 500 000 руб. (без НДС) и была утверждена решением Совета директоров от 23 мая 2023 г. No 3932.",Incorrect by design,"Почему ООО «Делойт» было назначено аудитором Газпрома на 2023–2025 годы, и какую сумму они запросили?","В вопросе ошибка: аудитором выбрано не ООО «Делойт», а ООО «ФБК». Сумма, предложенная ООО «ФБК» за аудит за 2023 год, составила 216 500 000 рублей (без НДС)."
fin,annual,megafon1.pdf,"Консолидированный
отчет о прибылях
и убытках
(в миллионах рублей)
За годы по 31 декабря
Прим. 2021 2020
Выручка 2.1 354 190 332 159
Операционные расходы
Себестоимость 112 661 97 836
Коммерческие расходы 2.2 19 664 18 877
Общие и административные расходы 2.3 74 124 67 660
Амортизация основных средств и АФПП 3.1, 3.2 56 584 51 726
Амортизация нематериальных активов 3.3.1 23 443 21 941
Убыток от выбытия внеоборотных активов 877 684
Итого операционные расходы 287 353 258 724
Операционная прибыль 66 837 73 435
Финансовые расходы (32 403) (38 300)
Финансовые доходы 11 255 8 937
Доля в прибыли/(убытке) ассоциированных и совместных
предприятий и прибыль/(убыток) от переоценки
и выбытия инвестиций
3.4, 5.2 (2 892) (5 169)
Прибыль от выбытия ПБК 5.1 16 729 —
Прочие неоперационные расходы (2 082) (3 237)
Прибыль по финансовым инструментам, нетто 3.5.4 9 352 2 741
Прибыль/(убыток) по курсовым разницам, нетто 984 (3 126)
Прибыль до налогообложения 67 780 35 281
Расход по налогу на прибыль 2.4 1 969 8 509
Прибыль за год 65 811 26 772
приходящаяся на собственников Компании 66 265 26 626
приходящаяся на неконтролирующие доли участия (454) 146
65 811 26 772",Table,Как изменились коммерческие расходы компании в 2021 году по сравнению с 2020 годом (в процентах)?,"Коммерческие расходы увеличились на 4,2% (с 18 877 млн рублей в 2020 году до 19 664 млн рублей в 2021 году)."
fin,annual,megafon1.pdf,"Консолидированный
отчет о прибылях
и убытках
(в миллионах рублей)
За годы по 31 декабря
Прим. 2021 2020
Выручка 2.1 354 190 332 159
Операционные расходы
Себестоимость 112 661 97 836
Коммерческие расходы 2.2 19 664 18 877
Общие и административные расходы 2.3 74 124 67 660
Амортизация основных средств и АФПП 3.1, 3.2 56 584 51 726
Амортизация нематериальных активов 3.3.1 23 443 21 941
Убыток от выбытия внеоборотных активов 877 684
Итого операционные расходы 287 353 258 724
Операционная прибыль 66 837 73 435
Финансовые расходы (32 403) (38 300)
Финансовые доходы 11 255 8 937
Доля в прибыли/(убытке) ассоциированных и совместных
предприятий и прибыль/(убыток) от переоценки
и выбытия инвестиций
3.4, 5.2 (2 892) (5 169)
Прибыль от выбытия ПБК 5.1 16 729 —
Прочие неоперационные расходы (2 082) (3 237)
Прибыль по финансовым инструментам, нетто 3.5.4 9 352 2 741
Прибыль/(убыток) по курсовым разницам, нетто 984 (3 126)
Прибыль до налогообложения 67 780 35 281
Расход по налогу на прибыль 2.4 1 969 8 509
Прибыль за год 65 811 26 772
приходящаяся на собственников Компании 66 265 26 626
приходящаяся на неконтролирующие доли участия (454) 146
65 811 26 772",Table,Какая сумма прибыли за 2021 год причитается собственникам Компании?,"Прибыль, приходящаяся на собственников Компании, составила 66 265 млн рублей."
fin,annual,aeroflot1.pdf,"Выбросы загрязняющих веществ от стационарных источников
в атмосферу, Группа «Аэрофлот»1
, тонн
Вещество 2019 2020 2021 2022
SO x 0,6 0,2 0,1 0,1
NO x 1,1 0,6 0,3 0,3
Твердые частицы 4,8 0,5 3,6 3,5
Летучие органические соединения 8,4 6,8 9,3 9,2
Прочие выбросы 14,1 5,1 5,4 4,5
Итого 28,9 13,0 18,7 17,8",Table,На сколько тонн сократились выбросы SOx (оксидов серы) в группе «Аэрофлот» с 2019 по 2022 год?,"На 0,5 тонн (с 0,6 тонн в 2019 до 0,1 тонн в 2022)."
fin,annual,aeroflot1.pdf,"Выбросы загрязняющих веществ от стационарных источников
в атмосферу, Группа «Аэрофлот»1
, тонн
Вещество 2019 2020 2021 2022
SO x 0,6 0,2 0,1 0,1
NO x 1,1 0,6 0,3 0,3
Твердые частицы 4,8 0,5 3,6 3,5
Летучие органические соединения 8,4 6,8 9,3 9,2
Прочие выбросы 14,1 5,1 5,4 4,5
Итого 28,9 13,0 18,7 17,8",Table,Какое вещество имело наибольший объем выбросов в атмосферу в 2021 году согласно данным таблицы?,"Летучие органические соединения (9,3 тонны)."
fin,annual,gazprom1.pdf,"Целевые и фактические значения общекорпоративных КПЭ на 2023 г.
Наименование КПЭ
Целевое значение
Фактическое
значение
Степень
достижения КПЭ,
в % от целевого
значения
Причины отклонений фактических
значений КПЭ от целевыхПервоначальное* Скорректированное**
Финансово-экономические КПЭ
Удельные затраты
по бизнес-сегменту «Добыча»,
руб. за т у. т.
2 000,68 1 853,45 1 870,83 99 % Снижение объемов добычи
Удельные затраты
по бизнес-сегменту
«Транспортировка»,
руб. на единицу
товаротранспортной
работы в тыс. м 3 на 100 км
119,44 116,41 114,04 102 % Снижение расходов
на транспортировку газа
Рентабельность инвестиций
акционеров, %
5 Без изменений –1,6 – Снижение стоимости акций
ПАО «Газпром» на фоне снижения
объемов экспорта газа, а также
влияния факторов увеличения
налога на добычу полезных
ископаемых, невыплаты итоговых
дивидендов за 2022 г.
Рентабельность акционерного
капитала, %
1,5 Без изменений –4,14 – Снижение выручки от продажи
газа в европейские страны
Производительность труда,
тыс. руб. / человеко-час
120,78 77,41 86,27 111 % Плановое значение достигнуто
Отраслевые КПЭ
Объем продаж газа
в натуральном выражении,
млрд м3
314,515 307,771 310,953 101 % Увеличение поставок газа
российским потребителям
Ввод приоритетных
производственных объектов
5 5
(замена
объекта)
5 100 % Плановое значение достигнуто
Интегральный ключевой
показатель эффективности
инновационной
деятельности, %
95 Без изменений 159,60 168 % Увеличение объемов НИОКР
и патентов, полученных
за расчетный год
* Решение Совета директоров ПАО «Газпром» от 25 апреля 2023 г. No 3916, протокол от 25 апреля 2023 г. No 1499.
** Решение Совета директоров ПАО «Газпром» от 22 декабря 2023 г. No 4029, протокол от 22 декабря 2023 г. No 1544.",Table,Почему рентабельность инвестиций акционеров ПАО «Газпром» в 2023 году составила отрицательное значение?,"Рентабельность инвестиций акционеров составила –1,6% из-за снижения стоимости акций на фоне уменьшения объемов экспорта газа, роста налога на добычу полезных ископаемых и невыплаты дивидендов за 2022 год."
fin,annual,gazprom1.pdf,"Целевые и фактические значения общекорпоративных КПЭ на 2023 г.
Наименование КПЭ
Целевое значение
Фактическое
значение
Степень
достижения КПЭ,
в % от целевого
значения
Причины отклонений фактических
значений КПЭ от целевыхПервоначальное* Скорректированное**
Финансово-экономические КПЭ
Удельные затраты
по бизнес-сегменту «Добыча»,
руб. за т у. т.
2 000,68 1 853,45 1 870,83 99 % Снижение объемов добычи
Удельные затраты
по бизнес-сегменту
«Транспортировка»,
руб. на единицу
товаротранспортной
работы в тыс. м 3 на 100 км
119,44 116,41 114,04 102 % Снижение расходов
на транспортировку газа
Рентабельность инвестиций
акционеров, %
5 Без изменений –1,6 – Снижение стоимости акций
ПАО «Газпром» на фоне снижения
объемов экспорта газа, а также
влияния факторов увеличения
налога на добычу полезных
ископаемых, невыплаты итоговых
дивидендов за 2022 г.
Рентабельность акционерного
капитала, %
1,5 Без изменений –4,14 – Снижение выручки от продажи
газа в европейские страны
Производительность труда,
тыс. руб. / человеко-час
120,78 77,41 86,27 111 % Плановое значение достигнуто
Отраслевые КПЭ
Объем продаж газа
в натуральном выражении,
млрд м3
314,515 307,771 310,953 101 % Увеличение поставок газа
российским потребителям
Ввод приоритетных
производственных объектов
5 5
(замена
объекта)
5 100 % Плановое значение достигнуто
Интегральный ключевой
показатель эффективности
инновационной
деятельности, %
95 Без изменений 159,60 168 % Увеличение объемов НИОКР
и патентов, полученных
за расчетный год
* Решение Совета директоров ПАО «Газпром» от 25 апреля 2023 г. No 3916, протокол от 25 апреля 2023 г. No 1499.
** Решение Совета директоров ПАО «Газпром» от 22 декабря 2023 г. No 4029, протокол от 22 декабря 2023 г. No 1544.",Table,Какой бизнес-сегмент ПАО «Газпром» в 2023 году достиг 99% от скорректированного целевого значения удельных затрат и в чем причина отклонения?,Бизнес-сегмент «Добыча» достиг 99% от скорректированного целевого значения удельных затрат. Отклонение связано со снижением объемов добычи.
fin,annual,gazprom1.pdf,"Целевые и фактические значения общекорпоративных КПЭ на 2023 г.
Наименование КПЭ
Целевое значение
Фактическое
значение
Степень
достижения КПЭ,
в % от целевого
значения
Причины отклонений фактических
значений КПЭ от целевыхПервоначальное* Скорректированное**
Финансово-экономические КПЭ
Удельные затраты
по бизнес-сегменту «Добыча»,
руб. за т у. т.
2 000,68 1 853,45 1 870,83 99 % Снижение объемов добычи
Удельные затраты
по бизнес-сегменту
«Транспортировка»,
руб. на единицу
товаротранспортной
работы в тыс. м 3 на 100 км
119,44 116,41 114,04 102 % Снижение расходов
на транспортировку газа
Рентабельность инвестиций
акционеров, %
5 Без изменений –1,6 – Снижение стоимости акций
ПАО «Газпром» на фоне снижения
объемов экспорта газа, а также
влияния факторов увеличения
налога на добычу полезных
ископаемых, невыплаты итоговых
дивидендов за 2022 г.
Рентабельность акционерного
капитала, %
1,5 Без изменений –4,14 – Снижение выручки от продажи
газа в европейские страны
Производительность труда,
тыс. руб. / человеко-час
120,78 77,41 86,27 111 % Плановое значение достигнуто
Отраслевые КПЭ
Объем продаж газа
в натуральном выражении,
млрд м3
314,515 307,771 310,953 101 % Увеличение поставок газа
российским потребителям
Ввод приоритетных
производственных объектов
5 5
(замена
объекта)
5 100 % Плановое значение достигнуто
Интегральный ключевой
показатель эффективности
инновационной
деятельности, %
95 Без изменений 159,60 168 % Увеличение объемов НИОКР
и патентов, полученных
за расчетный год
* Решение Совета директоров ПАО «Газпром» от 25 апреля 2023 г. No 3916, протокол от 25 апреля 2023 г. No 1499.
** Решение Совета директоров ПАО «Газпром» от 22 декабря 2023 г. No 4029, протокол от 22 декабря 2023 г. No 1544.",Table,Какой КПЭ в категории финансово-экономических показателей ПАО «Газпром» в 2023 году превысил скорректированное целевое значение на 11% и почему?,"Производительность труда превысила скорректированное целевое значение на 11%, достигнув 111% от плана (86,27 тыс. руб. / человеко-час при скорректированной цели 77,41). Причина — плановое значение было достигнуто."
fin,annual,gazprom1.pdf,—,No Info,Какие конкретные планы у ПАО «Газпром» по строительству новых газопроводов в Африке к 2030 году?,В предоставленном документе отсутствует информация о планах ПАО «Газпром» по строительству газопроводов в Африке.
fin,annual,gazprom1.pdf,"- «В 2023 году начались первые поставки российского трубопроводного газа в Узбекистан через Казахстан» (стр. 18).
- «Газопровод ""Сила Сибири"" синхронизирован с запуском технологических линий Амурского ГПЗ» (стр. 58).",Multi Block,"Какие стратегические направления экспорта газа ПАО «Газпром» реализовало в 2023 году, и какие инфраструктурные проекты их обеспечили?","1. Экспорт в Китай через газопровод «Сила Сибири»: Увеличение поставок в 1.5 раза (с 15.4 млрд м³ в 2022 г. до 22.73 млрд м³ в 2023 г.). Строительство Амурского ГПЗ для переработки многокомпонентного газа.
2. Поставки в Узбекистан через Казахстан: Организация реверсных поставок по системе «Средняя Азия — Центр». Модернизация газотранспортной инфраструктуры Казахстана и Узбекистана."
fin,annual,gazprom1.pdf,"- «Запасы Группы Газпром составляют около 27.7 трлн кубометров газа» (стр. 8).
- «Добыча природного и попутного газа в России в 2023 г. — 359.0 млрд м³» (стр. 62).",Logical Thinking,Сколько лет хватит разведанных запасов газа Группы «Газпром» при текущем уровне добычи?,"На 31.12.2023 г. запасы газа Группы составляли 27.7 трлн м³. При добыче 359 млрд м³ в 2023 г., запасов хватит на ~77 лет (27,747.4 млрд м³ / 359 млрд м³/год)."
fin,annual,gazprom1.pdf,"- «Производство гелия в 2023 г. — 6.27 млн м³» (стр. 75).
- «Проект ""Газпром — детям"" охватил 74 региона, построено более 2,100 объектов» (стр. 11).",Double,"Каков объем производства гелия на Амурском ГПЗ в 2023 году, и сколько спортивных объектов построено в рамках проекта «Газпром — детям»?","1. Гелий на Амурском ГПЗ: Произведено 6.27 млн м³ гелия.
2. Спортивные объекты «Газпром — детям»: Построено более 2,100 объектов, включая 16 введенных в 2023 г."
fin,annual,gazprom1.pdf,—,No Info,Какие инвестиции планирует ПАО «Газпром» в развитие инфраструктуры СПГ в странах Южной Америки до 2035 года?,В документе отсутствует информация о планах ПАО «Газпром» по развитию СПГ-проектов в Южной Америке.
fin,annual,gazprom1.pdf,"- «Газпром стал пионером освоения арктического шельфа» (стр. 42).
- «Утверждена Программа сохранения биоразнообразия в Арктике» (стр. 41).",Multi Block,"Какие инновационные технологии внедрил «Газпром» в добычу газа в Арктике, и как они связаны с экологическими целями компании?","1. Технологии подводной добычи без надводных конструкций: Освоение шельфа Карского моря, включая месторождение «75 лет Победы».
2. Программа сохранения биоразнообразия в Арктике: Мониторинг экосистем и предотвращение негативного воздействия."
fin,annual,gazprom1.pdf,"- «Экономия природного газа в 2023 г. — 3,719.7 млн м³» (стр. 28).
- «Добыча газа в 2023 г. — 359 млрд м³» (стр. 62).",Logical Thinking,Какой объем природного газа удалось сохранить Группе «Газпром» в 2023 году благодаря энергосберегающим технологиям?,"В 2023 г. сохранено 3,719.7 млн м³ газа. Это эквивалентно ~1% от общей добычи (359 млрд м³)."
fin,annual,gazprom1.pdf,"- «В 2023 г. газ подведен к 412 населенным пунктам» (стр. 70).
- «874 тыс. семей получили доступ к газу в 2021–2023 гг.» (стр. 12).",Double,"В каких регионах России реализованы проекты газификации в 2023 году, и сколько семей получили доступ к газу?","1. Регионы: Газификация проведена в 412 населенных пунктах, включая Дальневосточный и Северо-Западный округа.
2. Семьи: 874 тыс. семей подключены к газу за 2021–2023 гг., из них 50.6 тыс. домовладений — в 2023 г."
fin,annual,gazprom1.pdf,—,No Info,Какие планы у «Газпрома» по строительству солнечных электростанций в Поволжье до 2030 года?,В документе не упоминается о проектах ПАО «Газпром» в области солнечной энергетики.
fin,annual,gazprom1.pdf,"- «Снижение выбросов парниковых газов при транспортировке» (стр. 25).
- «Климатическая стратегия направлена на сокращение выбросов» (стр. 28).",Multi Block,"Какие меры предпринял «Газпром» для снижения выбросов парниковых газов, и как это связано с климатической стратегией?","1. Снижение выбросов при транспортировке газа: Уменьшение на 17.8% (с 56.70 до 46.62 т CO₂-экв./млрд м³·км).
2. Климатическая стратегия до 2050 года: Цель — сокращение выбросов на 69 млн т CO₂-экв. к 2035 г. через газификацию и перевод транспорта на газ."
fin,annual,gazprom1.pdf,"- «Всего профинансировано 4,500 благотворительных проектов» (стр. 31).
- «Социальные расходы Группы — 50.9 млрд руб.» (стр. 31).",Logical Thinking,Какова средняя стоимость реализации одного волонтерского проекта «Газпрома» в 2023 году?,"В 2023 г. на благотворительность и спонсорство потрачено 50.9 млрд руб. При 4,500 проектах средняя стоимость — ~11.3 млн руб."
fin,annual,gazprom1.pdf,"- «Первичная переработка нефти — 56.79 млн т» (стр. 74).
- «Малотоннажные КСПГ введены в Амурской и Волгоградской областях» (стр. 73).",Double,"Каков объем первичной переработки нефти в 2023 году, и где расположены новые СПГ-заводы?","1. Переработка нефти: 56.79 млн т.
2. СПГ-заводы: Введены в Свободненском районе (Амурская обл.) и Волгоградской обл."
fin,annual,aeroflot1.pdf,Нет данных,No info,Какое количество женщин-пилотов работало в Группе «Аэрофлот» в 2023 году?,Информация о количестве женщин-пилотов в 2023 году отсутствует в документе.
fin,annual,aeroflot1.pdf,"Стр. 6, 12, 14, 19",Multi block,"Какие факторы повлияли на операционные результаты Группы в 2022 году, и какие меры были приняты для их стабилизации?","Беспрецедентные ограничения, господдержка, трансформация маршрутной сети."
fin,annual,aeroflot1.pdf,"Стр. 6, 22",Logical thinking,Сможет ли Группа достичь 65 млн пассажиров к 2025 году?,Нет. Цель в 65 млн пассажиров запланирована к 2030 году.
fin,annual,aeroflot1.pdf,"Стр. 6, 8",Double,"Сколько пассажиров перевезла Группа на внутренних линиях в 2022 году, и каков средний возраст парка?",35.3 млн пассажиров; 7.9 лет.
fin,annual,aeroflot1.pdf,Нет данных,No info,Какие финансовые показатели Группы были достигнуты в III квартале 2022 года?,Информация о финансовых результатах за III квартал 2022 года отсутствует.
fin,annual,aeroflot1.pdf,"Стр. 7, 8, 12, 17, 22",Multi block,Какие факторы позволили Группе сохранить лидерство на рынке? Роль региональных баз?,"Мультибрендовая стратегия, хаб в Красноярске, господдержка."
fin,annual,aeroflot1.pdf,"Стр. 8, 22",Logical thinking,Будет ли более 100 российских самолетов к 2025 году?,"Нет. В 2022 году было 78 SSJ100, план до 2030 года."
fin,annual,aeroflot1.pdf,"Стр. 4, 8",Double,Сколько SSJ100 в парке? Год вступления в IATA?,78 самолетов SSJ100; 1956 год.
fin,annual,aeroflot1.pdf,—,No Info,Какие конкретные модели смартфонов были самыми популярными среди клиентов «МегаФона» в 2021 году?,В документе отсутствуют данные о популярных моделях смартфонов среди клиентов «МегаФона» в 2021 году.
fin,annual,megafon1.pdf,"Стр. 78 (управление персоналом), стр. 85 (благотворительность)",Multi Block,Как программы благотворительности связаны с вовлеченностью сотрудников?,"1. На стр. 78 указано, что вовлеченность сотрудников в 2021 году составила 89%.
2. На стр. 85 описаны благотворительные проекты, такие как «Универсальный мобильный интернет» для людей с ограничениями.
Итог: Участие в социальных проектах повышает мотивацию сотрудников, что отражается на их вовлеченности."
fin,annual,megafon1.pdf,"Стр. 44 (VoLTE), стр. 63 (продукты для бизнеса)",Logical Thinking,Может ли «МегаФон» обеспечить стабильную связь для удаленных промышленных объектов?,"Да. На стр. 44 указано, что VoLTE доступен в 97% регионов, а на стр. 63 упоминаются решения для IoT и M2M. Это позволяет использовать технологии для мониторинга удаленных объектов (например, шахт)."
fin,annual,megafon1.pdf,"Стр. 16 (география), стр. 71 (CAPEX)",Double,Какая доля рынка у «МегаФона» в Таджикистане и какой размер CAPEX в 2021?,"1. В Таджикистане: 1.7 млн абонентов (стр. 16).
2. CAPEX: 47 млрд руб. (стр. 71)."
fin,annual,megafon1.pdf,—,No Info,"Какие страны, кроме России, планирует охватить сеть 5G «МегаФона» до 2025 года?",В документе нет информации о планах расширения 5G за пределами России.
fin,annual,megafon1.pdf,"Стр. 40 (ESG), стр. 94 (экология)",Multi Block,Как принципы ESG влияют на снижение углеродного следа «МегаФона»?,"1. На стр. 40 указано, что ESG-повестка включает экологические инициативы.
2. На стр. 94 описано использование солнечных панелей и сокращение бумажных носителей.
Итог: ESG-стратегия напрямую связана с внедрением «зелёных» технологий."
fin,annual,megafon1.pdf,"Стр. 25 (VoLTE), стр. 63 (кибербезопасность)",Logical Thinking,Может ли «МегаФон» обеспечить безопасность данных для корпоративных клиентов?,"Да. На стр. 63 упоминаются сервисы кибербезопасности (например, «Threat Intelligence»), а на стр. 25 — надежность сети VoLTE, что косвенно подтверждает защиту передачи данных."
fin,annual,megafon1.pdf,"Стр. 10 (NPS), стр. 71 (чистая прибыль)",Double,Какой уровень NPS у «МегаФона» и на сколько выросла чистая прибыль в 2021?,"1. NPS: не указан напрямую, но на стр. 10 упомянут рост лояльности клиентов.
2. Чистая прибыль: +148.9% (до 66.3 млрд руб., стр. 71)."
