domain,set,src,txt,tp,q,a
fin,analytics,smartcities2.pdf,"На примерах городов трех типов, различающихся как устройством существующих инфраструктурных систем, так и исходным уровнем развития, MGI оценил, как примерно 60 современных решений для умного города влияют на различные аспекты качества жизни. Использование этих новых инструментов обеспечивает целый ряд положительных результатов: в частности, они позволяют уменьшить смертность на 8–10%, повысить оперативность реагирования на чрезвычайные ситуации на 20–35%, сократить среднее время в пути на работу и с работы на 15–20%, снизить заболеваемость на 8–15%, а также сократить выбросы парниковых газов на 10–15%.",Incorrect by design,"Почему исследование MGI доказало, что умные города увеличивают загрязнение воздуха на 15%?","Вопрос содержит ошибку: исследование, наоборот, указывает на сокращение выбросов парниковых газов на 10–15% благодаря решениям для умного города. Согласно контексту, внедрение технологий снижает негативное воздействие на экологию."
fin,analytics,centralbank2.pdf,"Ключевые меры воздействия, принятые в отношении участников финансового рынка¹
Кредитные организации Субъекты страхового дела МФО, КПК, ломбарды
Участники корпоративных
отношений, профучастники,
субъекты коллективных инвестиций
13 предписаний²
об устранении / недопущении
нарушений
1085 предписаний²
об устранении / недопущении
нарушений
530 предписаний²
об устранении / недопущении
нарушений
286 предписаний²
об устранении / недопущении
нарушений
556 протоколов
об административном
правонарушении
2943 протокола об административном
правонарушении 770 протоколов об административном
правонарушении
1349 протоколов
об административном
правонарушении
563 письма и надзорные встречи,
содержащие рекомендации³ 358 писем и надзорных встреч,
содержащих рекомендации³ 326 писем и надзорных встреч,
содержащих рекомендации³ 57 писем и надзорных встреч,
содержащих рекомендации³",Table,Какая категория участников финансового рынка получила наибольшее количество протоколов об административных правонарушениях?,Субъекты страхового дела — 2943 протокола.
fin,analytics,centralbank2.pdf,"Ключевые меры воздействия, принятые в отношении участников финансового рынка¹
Кредитные организации Субъекты страхового дела МФО, КПК, ломбарды
Участники корпоративных
отношений, профучастники,
субъекты коллективных инвестиций
13 предписаний²
об устранении / недопущении
нарушений
1085 предписаний²
об устранении / недопущении
нарушений
530 предписаний²
об устранении / недопущении
нарушений
286 предписаний²
об устранении / недопущении
нарушений
556 протоколов
об административном
правонарушении
2943 протокола об административном
правонарушении 770 протоколов об административном
правонарушении
1349 протоколов
об административном
правонарушении
563 письма и надзорные встречи,
содержащие рекомендации³ 358 писем и надзорных встреч,
содержащих рекомендации³ 326 писем и надзорных встреч,
содержащих рекомендации³ 57 писем и надзорных встреч,
содержащих рекомендации³",Table,Сколько писем и надзорных встреч с рекомендациями было направлено кредитным организациям?,563 письма и надзорные встречи.
fin,analytics,macro2.pdf,"USD/KZT RUB/KZT
I кв. II кв. III кв. IV кв. I кв. II кв. III кв. IV кв.
Мин. значение 431.08 441.74 440.55 453.64 5.72 5.22 4.42 4.78
Макс. значение 466.15 457.68 482.77 479.4 6.87 5.88 5.14 5.24
Среднее
значение 454.93 448.82 455.11 466.08 6.27 5.54 4.84 5.02
% изменение по
итогам квартала 2.7% 1.3% 1.4% 2.4% 16.4% 11.6% 12.6% 3.7%",Table,В каком квартале курс RUB/KZT показал наибольшее процентное изменение по итогам периода?,Наибольшее процентное изменение курса RUB/KZT зафиксировано в I квартале (16.4%).
fin,analytics,macro2.pdf,"USD/KZT RUB/KZT
I кв. II кв. III кв. IV кв. I кв. II кв. III кв. IV кв.
Мин. значение 431.08 441.74 440.55 453.64 5.72 5.22 4.42 4.78
Макс. значение 466.15 457.68 482.77 479.4 6.87 5.88 5.14 5.24
Среднее
значение 454.93 448.82 455.11 466.08 6.27 5.54 4.84 5.02
% изменение по
итогам квартала 2.7% 1.3% 1.4% 2.4% 16.4% 11.6% 12.6% 3.7%",Table,Какое максимальное значение достиг курс USD/KZT в III квартале?,Максимальное значение курса USD/KZT в III квартале составило 482.77.
fin,analytics,commerce2.pdf,"Показатель 2022 2023 Δ
Объем продаж, трлн KZT 1,3 2,4 +79%
Объем продаж, млрд USD 2,9 5,3 +79%
Число транзакций, млн 49,0 90,2 +84%
Средний чек, тыс KZT 27,5 26,8 -2,6%
Средний чек, USD 59,7 58,8 -1,7%
Проникновение e-commerce 8,2% 12,6% +4,3 п.п.",Table,Какой показатель продемонстрировал наибольший рост в процентном выражении за период с 2022 по 2023 год?,"Наибольший рост (+84%) зафиксирован в показателе «Число транзакций, млн»."
fin,analytics,commerce2.pdf,"Показатель 2022 2023 Δ
Объем продаж, трлн KZT 1,3 2,4 +79%
Объем продаж, млрд USD 2,9 5,3 +79%
Число транзакций, млн 49,0 90,2 +84%
Средний чек, тыс KZT 27,5 26,8 -2,6%
Средний чек, USD 59,7 58,8 -1,7%
Проникновение e-commerce 8,2% 12,6% +4,3 п.п.",Table,На сколько процентных пунктов увеличилось проникновение e-commerce в 2023 году по сравнению с 2022 годом?,"Проникновение e-commerce выросло на 4,3 процентных пункта (с 8,2% до 12,6%)."
fin,analytics,commerce2.pdf,"Показатель 2022 2023 Δ
Объем продаж, трлн KZT 1,3 2,4 +79%
Объем продаж, млрд USD 2,9 5,3 +79%
Число транзакций, млн 49,0 90,2 +84%
Средний чек, тыс KZT 27,5 26,8 -2,6%
Средний чек, USD 59,7 58,8 -1,7%
Проникновение e-commerce 8,2% 12,6% +4,3 п.п.",Table,Как изменился средний чек в USD в 2023 году относительно 2022 года?,"Средний чек в USD снизился на 1,7% (с 59,7 до 58,8 USD)."
fin,analytics,centralbank2.pdf,—,No info,Какие конкретные кибербезопасные риски были выявлены при тестировании цифрового рубля в пилотном проекте?,"В документе отсутствует информация о киберугрозах или технических уязвимостях, обнаруженных в ходе пилотирования цифрового рубля. В разделе 2.4.3 упоминается техническое тестирование операций, но детали рисков не раскрываются."
fin,analytics,centralbank2.pdf,Разделы 1.1.2 («Инфляция и экономическая активность») и 1.2.2.1 («Кредитные организации»): данные о влиянии ставки на инфляцию и динамику ипотечного кредитования.,Multi block,Как повышение ключевой ставки до 16% повлияло на рынок недвижимости и инфляцию цен на жильё?,"Ужесточение денежно-кредитной политики замедлило инфляцию (с 7.5% до 7.4% к концу года), но не остановило рост ипотеки (+34.5%) из-за льготных программ. При этом цены на новостройки росли из-за дисбаланса спроса и предложения, что создавало риски перегрева рынка (разделы 1.1.2, 1.2.2.1)."
fin,analytics,centralbank2.pdf,Раздел 1.2.2.2 («Негосударственные пенсионные фонды»): упоминание гарантий государства по возмещению накоплений до 2.8 млн руб. при банкротстве НПФ.,Logical thinking,"Почему активы НПФ увеличились на 7.8% в 2023 году, несмотря на санкционное давление?","Гарантии государства по защите пенсионных накоплений (до 2.8 млн руб.) повысили доверие граждан. Это стимулировало приток средств в НПФ даже в условиях внешних ограничений, что отражено в росте активов (раздел 1.2.2.2)."
fin,analytics,centralbank2.pdf,Раздел 2.1.1 («Цели и основные меры...»): изменение ключевой ставки; раздел 1.2.2.1 («Кредитные организации»): объём корпоративных кредитов.,Double,Каков был размер ключевой ставки в августе 2023 года? На сколько вырос портфель корпоративных кредитов за год?,"1. В августе 2023 года ключевая ставка была повышена на внеочередном заседании, но точное значение не указано. Известно, что к декабрю она достигла 16.00% (раздел 2.1.1).
2. Портфель корпоративных кредитов вырос на 20.1%, достигнув 73.8 трлн рублей (раздел 1.2.2.1)."
fin,analytics,centralbank2.pdf,—,No info,"Какие страны вошли в список «дружественных», с которыми РФ увеличила расчёты в национальных валютах?","Документ не конкретизирует перечень «дружественных стран». В разделах 1.1.4 и 2.4.1 упоминается переход на расчеты в юанях и валютах партнёров, но названия государств не приводятся."
fin,analytics,centralbank2.pdf,Разделы 1.1.3 («Бюджетная политика...») и 2.6.1 («Развитие рынка...»): данные о дефиците бюджета и ESG-трансформации компаний.,Multi block,Как бюджетный дефицит и ESG-инициативы повлияли на долгосрочное финансирование экономики?,"Дефицит бюджета (1.9% ВВП) финансировался за счёт ФНБ и внутренних займов, что поддерживало госинвестиции. Параллельно развитие ESG-инструментов (например, «зелёных» облигаций) создало новые каналы привлечения долгосрочных частных инвестиций (разделы 1.1.3, 2.6.1)."
fin,analytics,centralbank2.pdf,Раздел 1.2.2.4 («Субъекты рынка микрофинансирования»): рост онлайн-займов до 79% в общем объёме выдачи; раздел 2.3.8 («Противодействие мошенничеству»): блокировка полумиллиона мошеннических номеров.,Logical thinking,"Почему объём выдачи микрозаймов вырос на 29%, несмотря на усиление контроля за мошенничеством?","Рост онлайн-каналов (до 79% выдачи) упростил доступ к займам, а борьба с мошенничеством (блокировка номеров, предупреждения в СМИ) повысила доверие к легальным МФО, что стимулировало спрос (разделы 1.2.2.4, 2.3.8)."
fin,analytics,centralbank2.pdf,Раздел 1.2.1 («Денежные и кредитные агрегаты...»): доля безналичных платежей; раздел 2.4.3 («Цифровой рубль»): этапы пилотирования.,Double,Какая доля розничных платежей в РФ осуществляется безналично? На каком этапе находится пилот цифрового рубля?,"1. Доля безналичных платежей в розничном обороте превысила 83% (раздел 1.2.1).
2. Пилот цифрового рубля вышел на этап тестирования с реальными клиентами: 13 банков, 600 клиентов, 30 компаний (раздел 2.4.3)."
fin,analytics,commerce2.pdf,-,No info,Какие конкретные инвестиции в логистическую инфраструктуру осуществил Kaspi.kz в 2023 году?,В документе нет информации о конкретных инвестициях Kaspi.kz в логистическую инфраструктуру. Ответить невозможно.
fin,analytics,commerce2.pdf,"- Страница 3: факторы роста (цифровизация, инвестиции, рост интернет-пользователей).
- Страница 13: влияние маркетплейсов на снижение среднего чека и рост транзакций.",Multi block,Какие факторы способствовали росту рынка электронной коммерции в Казахстане в 2023 году и как маркетплейсы повлияли на динамику среднего чека?,"Факторы роста: цифровизация финансового сектора, рост интернет-пользователей, приток инвестиций. Маркетплейсы увеличили конкуренцию, что привело к снижению среднего чека на 15% (источник: стр. 13)."
fin,analytics,commerce2.pdf,- Страница 2: исключение из расчётов продаж железнодорожных и авиабилетов.,Logical thinking,Учитываются ли в отчёте продажи железнодорожных билетов через онлайн-платформы при расчёте объёма электронной коммерции?,"Нет, продажи железнодорожных билетов исключены из расчётов (источник: стр. 2)."
fin,analytics,commerce2.pdf,"- Страница 7: объём продаж в 2023 году (2,418 млрд тенге).
- Страница 7: средний чек в 2023 году (26,8 тыс тенге).",Double,Каков был объём продаж в сегменте e-commerce в 2023 году? Как изменился средний чек по сравнению с 2022 годом?,"Объём продаж: 2,418 млрд тенге. Средний чек снизился на 2,6% (с 27,5 тыс тенге в 2022 до 26,8 тыс тенге в 2023) (источники: стр. 7)."
fin,analytics,macro2.pdf,-,No info,Какие прогнозы по курсу EUR/KZT были представлены в опросе за II полугодие 2023 года?,В документе отсутствуют данные о прогнозах курса EUR/KZT. Ответить на вопрос невозможно на основе предоставленной информации.
fin,analytics,macro2.pdf,"Страницы 15 (динамика индекса DXY), 17 (тренды курса USD/KZT во втором полугодии), 19 (прогнозы RUB/KZT), 20 (прогнозные диапазоны RUB/KZT)",Multi block,Как изменялась динамика курсов USD/KZT и RUB/KZT во втором полугодии 2023 года и какие прогнозы даны на среднесрочную перспективу?,"Курс USD/KZT ослабевал во II полугодии 2023 (в среднем 455.11 тенге в III кв. и 466.08 в IV кв.), а RUB/KZT укреплялся до IV квартала (4.84 тенге за рубль в III кв., 5.02 в IV кв.). Прогнозы на 1 год: USD/KZT 440–488, RUB/KZT 4.5–5.3 тенге."
fin,analytics,macro2.pdf,"Страницы 25 (снижение базовой ставки НБРК в 2023–2024 гг.), 21 (снижение инфляции до 9.8% в 2023 г.)",Logical thinking,Как снижение базовой ставки НБРК в 2023 году могло повлиять на инфляцию в Казахстане?,"Снижение ставки (с 16.75% до 14.75%) совпало с замедлением инфляции (с 20.3% в 2022 г. до 9.8% в 2023 г.), что позволяет предположить, что смягчение денежно-кредитной политики способствовало контролю инфляции."
fin,analytics,macro2.pdf,"Страница 12 (прогнозы цен на нефть), страница 16 (объем торгов RUB/KZT)",Double,Каков медианный прогноз цены нефти Brent на 1 год и какой объем торгов RUB/KZT был зафиксирован в 2023 году?,"1. Медианный прогноз цены Brent на 1 год: 70–92.5 долл./барр. (страница 14). 2. Объем торгов RUB/KZT в 2023 году: 7.1% от общего объема (29.7 трлн тенге), что составляет ~2.11 трлн тенге (страница 16)."
fin,analytics,transport2.pdf,-,No info,Какое количество станций метрополитена насчитывается в Москве по данным исследования?,"В предоставленном документе отсутствует информация о количестве станций метро в конкретных городах, включая Москву."
fin,analytics,transport2.pdf,"Разделы ""Рейтинг по показателям эффективности"" (с.52) и ""Рейтинг по показателям безопасности"" (с.60)",Multi block,Какие города демонстрируют стабильно высокие результаты одновременно в эффективности транспортной системы и экологической безопасности?,"Для ответа требуется сопоставить данные из двух независимых рейтингов: ТОП-5 по эффективности (Сингапур, Токио, Гонконг) и ТОП-3 по экологической безопасности (Стокгольм, Вена, Берлин). Конкретные совпадения в документе не указаны."
fin,analytics,transport2.pdf,"С.10 критерии отбора городов (ВРП >10 тыс.$, >150 авто/1000 чел.)",Logical thinking,"Может ли город с населением 7 млн человек, но ВРП 9,500$ на душу, участвовать в рейтинге?","Нет. Согласно критериям, минимальный ВРП должен составлять 10 тыс.$ на душу населения, что делает такой город несоответствующим требованиям отбора."
fin,analytics,transport2.pdf,С.8 (методика) и с.22 (опрос),Double,Какие методы использовались для сбора данных и сколько респондентов участвовало в опросе?,1. Использованы инструменты геоаналитики и анализ 50+ показателей. 2. В опросе участвовало около 10 тыс. жителей.
fin,analytics,transport2.pdf,-,No info,Какие конкретные меры по борьбе с COVID-19 внедрил транспортный департамент Берлина?,Документ не содержит специфических данных о мерах отдельных городов в период пандемии.
fin,analytics,transport2.pdf,С.32 (реализованные проекты) и с.94 (влияние пандемии),Multi block,Как пандемия повлияла на приоритеты в реализации транспортных проектов?,Требуется анализ разделов: 1) Примеры проектов 2018-2020 (с.32) 2) Изменения приоритетов из-за COVID-19 (с.94). Конкретные корреляции в документе не приведены.
fin,analytics,transport2.pdf,С.30 (корреляция ВРП и качества транспорта),Logical thinking,"Если город А имеет ВРП 15 тыс.$/чел., а город Б - 8 тыс.$/чел., какой из них вероятнее имеет лучшую транспортную систему?",Город А. Исследование выявило прямую корреляцию между высоким ВРП (>10 тыс.$) и развитостью транспортной системы.
fin,analytics,transport2.pdf,С.12 (показатели) и с.23 (веса),Double,Какие группы показателей учитывались в исследовании и как определялись их весовые коэффициенты?,"1. Учтены 5 групп: доступность, эффективность и др. 2. Веса определялись через опрос 30+ экспертов."
fin,analytics,smartcities2.pdf,-,No info,Какие технологии умных городов используются для управления дронами в городской логистике?,На основании предоставленного документа невозможно ответить на вопрос. В тексте отсутствует информация о применении дронов в городской логистике.
fin,analytics,smartcities2.pdf,"15, 16, 17, 19",Multi block,"Какие факторы влияют на выбор горожанами умных решений, и как они взаимодействуют между собой?","Основные факторы: возраст населения (снижение среднего возраста на 2 года повышает использование на 1 п.п.), плотность населения (увеличивает экономическую эффективность решений), климат (стимулирует решения для активного отдыха), уровень доходов (определяет доступность технологий), роль городских властей (регулирование и поддержка). Эти факторы взаимосвязаны: например, высокая плотность населения и теплый климат в Шанхае способствуют популярности велопроката (стр. 15, 16, 17, 19)."
fin,analytics,smartcities2.pdf,"23, 14",Logical thinking,"Почему в Берлине уровень удовлетворённости услугами онлайн-такси ниже, чем в Москве?","Берлин ограничивает количество лицензий для такси, что снижает конкуренцию и качество услуг, а также способствует развитию ""серого"" рынка. В Москве лицензии выдаются без ограничений, что обеспечивает высокую конкуренцию и низкие цены (стр. 23, 14)."
fin,analytics,smartcities2.pdf,"13, 37",Double,"Какие умные решения имеют самый высокий уровень использования в Шанхае, и как климат влияет на их популярность?","1. В Шанхае наиболее популярны онлайн-такси (78% пользователей) и системы велопроката (81% пользователей). 2. Мягкий климат (среднегодовая температура 17°C) способствует активному использованию велопроката как транспорта ""последней мили"" (стр. 13, 37)."
